,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
2205,2205,1248675475309735936,1248670528115601408,1586542407000,2020-04-10 23:43:27,530,,"1. Will the ""Kapaat"" be opened (though not for public) should lockdown continue?
2. Will the pilgrimage be open for public, should the lockdown ends on 14th April?",[],[],234004957,234004957,suhaasjoshi,Suhaas R. Joshi,5,23,https://twitter.com/suhaasjoshi/status/1248675475309735936,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '234004957', 'username': 'suhaasjoshi'}, {'user_id': '105837932', 'username': 'Anoopnautiyal1'}]",,,,,kapaat   open   though   public   lockdown   continu   pilgrimag   open   public   lockdown   end   th   april  ,1
2206,2206,1248675463742005250,1248675463742005250,1586542404000,2020-04-10 23:43:24,530,,"Meri b ai thi birthday , lockdown wali 😶😂  https://twitter.com/StopBitchinPls/status/1248625225496842241 … pic.twitter.com/5ZgUhNyji5",[],[],2501229866,2501229866,Emer_O_Kaiz,Bélla,5,23,https://twitter.com/Emer_O_Kaiz/status/1248675463742005250,False,6,4,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2501229866', 'username': 'Emer_O_Kaiz'}]",,,,,meri   b   ai   thi   birthday   lockdown   wali   http   twitter      stopbitchinpl   statu      twitter      zguhnyji  ,-1
2207,2207,1248675456687071234,1248675456687071234,1586542402000,2020-04-10 23:43:22,530,,"Who is Handling the State Better in Corona epidemics?       
 
#काफिर_कागज_मांगेगा
RT for                      Like for
#YogiAdityanath #Kejriwal pic.twitter.com/i5HDaqrUSt","['#काफिर_कागज_मांगेगा', '#yogiadityanath', '#kejriwal']",[],1008663735454425088,1008663735454425088,CRGODARA95,Chenaram Godara,5,23,https://twitter.com/CRGODARA95/status/1248675456687071234,False,11,4,19,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1008663735454425088', 'username': 'CRGODARA95'}]",,,,,handl   state   better   corona   epidem   rt   like   yogiadityanath   kejriw      twitter      ihdaqrust  ,-1
2208,2208,1248675448709697536,1248675448709697536,1586542400000,2020-04-10 23:43:20,530,,"Pagal hai, quarantine him in an asylum 🤔  https://twitter.com/anuragteddy/status/1248596779110526976 …",[],[],3301332866,3301332866,shah_jagdeep,⚡️Jagdeep Shah⚡️,5,23,https://twitter.com/shah_jagdeep/status/1248675448709697536,False,0,0,0,https://twitter.com/anuragteddy/status/1248596779110526976,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3301332866', 'username': 'shah_jagdeep'}]",,,,,pagal   hai   quarantin   asylum   http   twitter      anuragteddi   statu  ,-1
2209,2209,1248675417646682114,1248675417646682114,1586542393000,2020-04-10 23:43:13,530,,"My partner said they should leave everyone to go out jare. 
Anybody wey Corona Virus catch na him sabi 😂😂😔

Baba can't take it again.",[],[],421403509,421403509,Lively_Mohyo,Dreams & Hustle,5,23,https://twitter.com/Lively_Mohyo/status/1248675417646682114,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '421403509', 'username': 'Lively_Mohyo'}]",,,,,partner   said   leav   everyon   go   jare   anybodi   wey   corona   viru   catch   na   sabi   baba   take  ,-1
2210,2210,1248675314076545024,1248526310474907649,1586542368000,2020-04-10 23:42:48,530,,Gunaah bcz of Lockdown😎  pic.twitter.com/soscsZsxDB,[],[],276539991,276539991,Pin2___,Pin2,5,23,https://twitter.com/Pin2___/status/1248675314076545024,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '276539991', 'username': 'Pin2___'}, {'user_id': '44425241', 'username': 'AdityaRajKaul'}]",,,,,gunaah   bcz   lockdown      twitter      soscszsxdb  ,-1
2211,2211,1248675233030000641,1248675233030000641,1586542349000,2020-04-10 23:42:29,530,,Grand salute to corona worriors  https://twitter.com/chitraaum/status/1248665323076632577 …,[],[],551203214,551203214,ajayg026,Ajay gupta,5,23,https://twitter.com/ajayg026/status/1248675233030000641,False,1,0,0,https://twitter.com/chitraaum/status/1248665323076632577,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '551203214', 'username': 'ajayg026'}]",,,,,grand   salut   corona   worrior   http   twitter      chitraaum   statu  ,-1
2212,2212,1248675133570478080,1248675133570478080,1586542325000,2020-04-10 23:42:05,530,,"Mr. #Mohan Sabar of #Ramnaguda Block stuck in Chenai due to this pandemic of CoviD-19 . He is seeking our help to come to Odisha. We forwarded his mail to @sprayagada, #Gunupur_Sub_collector and @RayagadaO

We requested to contact him and help him at earliest. pic.twitter.com/4ySutbrylz","['#mohan', '#ramnaguda', '#gunupur_sub_collector']",[],715122307228950528,715122307228950528,MyGunupur,My Gunupur,5,23,https://twitter.com/MyGunupur/status/1248675133570478080,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '715122307228950528', 'username': 'MyGunupur'}, {'user_id': '849138704140521472', 'username': 'sprayagada'}, {'user_id': '1123848918951972865', 'username': 'RayagadaO'}]",,,,,mr   mohan   sabar   ramnaguda   block   stuck   chenai   due   pandem   covid   seek   help   e   odisha   forward   mail   gunupur   sub   collector   request   contact   help   earliest      twitter      ysutbrylz  ,-1
2213,2213,1248675121469980672,1248675121469980672,1586542322000,2020-04-10 23:42:02,530,,"Join me in stopping the spread of COVID-19! Download TraceCovid, an app by DOH. Go to: 
 https://www.tracecovid.ae ",[],[],783736223106031616,783736223106031616,midubai96,midubai96,5,23,https://twitter.com/midubai96/status/1248675121469980672,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '783736223106031616', 'username': 'midubai96'}]",,,,,join   stop   spread   covid   download   tracecovid   app   doh   go   http   ww   tracecovid   ae  ,0
2214,2214,1248675120220008449,1248675120220008449,1586542322000,2020-04-10 23:42:02,530,,Plz quarantine  politicizing  covid 19  for national solidarity  and security.  It's time to maintain  peace  n. Harmony.  Don't criticize    any specific  segment  rather    work together  as the saviour  of mankind....,[],[],1241345090141835264,1241345090141835264,AnupKSharan1,Anup Sharan,5,23,https://twitter.com/AnupKSharan1/status/1248675120220008449,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1241345090141835264', 'username': 'AnupKSharan1'}]",,,,,plz   quarantin   politic   covid   nation   solidar   secur   time   maintain   peac   n   harmoni   critic   specif   segment   rather   work   togeth   saviour   mankind  ,1
2215,2215,1248675086640373761,1248675086640373761,1586542314000,2020-04-10 23:41:54,530,,#LockdownKeDushman...All the mosques in INDIA must be Locked forcibly till cure of last one Corona patient.,['#lockdownkedushman'],[],1182221550608498689,1182221550608498689,budhuram_minz,BUDHURAM MINZ,5,23,https://twitter.com/budhuram_minz/status/1248675086640373761,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1182221550608498689', 'username': 'budhuram_minz'}]",,,,,lockdownkedushman   mosqu   india   must   lock   forcibl   till   cure   last   one   corona   patient  ,1
2216,2216,1248675062011445248,1248675062011445248,1586542308000,2020-04-10 23:41:48,530,,Ch$*%€ wo lockdown hota🤣🤣🤣...  https://twitter.com/fawadchaudhry/status/1248628344901570560 …,[],[],167727482,167727482,rohisuthar,રોહિત સુથાર 🇮🇳,5,23,https://twitter.com/rohisuthar/status/1248675062011445248,False,0,0,0,https://twitter.com/fawadchaudhry/status/1248628344901570560,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '167727482', 'username': 'rohisuthar'}]",,,,,ch   wo   lockdown   hota   http   twitter      fawadchaudhri   statu  ,0
2217,2217,1248675029249712128,1248643114966736897,1586542300000,2020-04-10 23:41:40,530,,Stop all government facilities who break the lockdown...,[],[],1245774724090585088,1245774724090585088,MK_TAMBAKUWALA,Mukesh Kumar Tambakuwala,5,23,https://twitter.com/MK_TAMBAKUWALA/status/1248675029249712128,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1245774724090585088', 'username': 'MK_TAMBAKUWALA'}, {'user_id': '461841349', 'username': 'ZeeNews'}, {'user_id': '75246346', 'username': 'sudhirchaudhary'}]",,,,,stop   govern   facil   break   lockdown  ,1
2218,2218,1248674980365139968,1248674980365139968,1586542289000,2020-04-10 23:41:29,530,,"How many of my followers registered with ""Aarogya Setu"" App?
I had registered & donated to #PMCaresFund for D safety of self family & all my loving Citizens.
Please care for nation by being a Warrior against Corona
Thank Uh Mr.PrimeMinister 🙏 @narendramodi
 Take care Sir Modiji",['#pmcaresfund'],[],1137300061,1137300061,SourabhSDubey,Sourabh Dubey,5,23,https://twitter.com/SourabhSDubey/status/1248674980365139968,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1137300061', 'username': 'SourabhSDubey'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,mani   follow   regist   aarogya   setu   app   regist   donat   pmcaresfund   safeti   self   famili   love   citizen   pleas   care   nation   warrior   corona   thank   uh   mr   primeminist   take   care   sir   modiji  ,-1
2219,2219,1248674968797245440,1248674968797245440,1586542286000,2020-04-10 23:41:26,530,,@JPN_PMO I think Neem tree juice is best fighter against Corona Virus...,[],[],121774081,121774081,rsrungta02,ROHIT RUNGTA,5,23,https://twitter.com/rsrungta02/status/1248674968797245440,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '121774081', 'username': 'rsrungta02'}, {'user_id': '266991549', 'username': 'JPN_PMO'}]",,,,,think   neem   tree   juic   best   fighter   corona   viru  ,1
2220,2220,1248674810252554240,1248296585118642179,1586542248000,2020-04-10 23:40:48,530,,"Out of 7598 cases 750 are because of TJ, so the rest 6848 might be mostly because of Hindu. Government should create fresh data which will prove number of SC, ST, OBC, Muslim, Christian etc coronavirus patient to make things clear cuz 2 many fake news r being spread related to TJ  pic.twitter.com/X15eiMRSpN",[],[],177068798,177068798,shoaibindia,Shoaib Akhtar,5,23,https://twitter.com/shoaibindia/status/1248674810252554240,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '177068798', 'username': 'shoaibindia'}, {'user_id': '797720168713441280', 'username': 'theskindoctor13'}]",,,,,case   tj   rest   might   mostli   hindu   govern   creat   fresh   data   prove   number   sc   st   obc   muslim   christian   etc   coronaviru   patient   make   th   clear   cuz   mani   fake   news   r   spread   relat   tj      twitter      xeimrspn  ,-1
2221,2221,1248674790526746624,1248673797370044418,1586542243000,2020-04-10 23:40:43,530,,"Very happy to share that another 10 COVID patients have RECOVERED and tested negative for COVID-19. 

5 are of Bhubaneswar, two of Bhadrak and one each of Cuttack, Jajpur and Puri. Congratulations to the doctors and others who treated them. 🙏ଜୟ ଜଗନ୍ନାଥ🙏",[],[],2995859284,2995859284,Dibyara08520453,DIBYA RANJAN MAHANTA,5,23,https://twitter.com/Dibyara08520453/status/1248674790526746624,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2995859284', 'username': 'Dibyara08520453'}, {'user_id': '88856792', 'username': 'aamir_khan'}]",,,,,happi   share   anoth   covid   patient   recov   test   neg   covid   bhubaneswar   two   bhadrak   one   cuttack   jajpur   puri   congratul   doctor   other   treat  ,-1
2222,2222,1248674789717209089,1248674789717209089,1586542243000,2020-04-10 23:40:43,530,,"#LockdownKeDushman All those who are not obeying order of lockdown and inspite of repeated warnings offer namaz in groups in mosques violating social distancing, should be videographed and blacklisted. They must not be given any medical aid if they become corona affected.",['#lockdownkedushman'],[],46348111,46348111,Pradeepcdri,Pradeep K Srivastava,5,23,https://twitter.com/Pradeepcdri/status/1248674789717209089,False,8,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '46348111', 'username': 'Pradeepcdri'}]",,,,,lockdownkedushman   obey   order   lockdown   inspit   repeat   warn   offer   namaz   group   mosqu   violat   social   distanc   videograph   blacklist   must   given   medic   aid   be   corona   affect  ,1
2223,2223,1248674694800101376,1248674694800101376,1586542221000,2020-04-10 23:40:21,530,,In rajasthan lockdown will be extend till 01/05/2020  https://twitter.com/aajtak/status/1248588599299194882 …,[],[],3265012483,3265012483,Asb250890Singh,ankit singh,5,23,https://twitter.com/Asb250890Singh/status/1248674694800101376,False,0,0,0,https://twitter.com/aajtak/status/1248588599299194882,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3265012483', 'username': 'Asb250890Singh'}]",,,,,rajasthan   lockdown   extend   till   http   twitter      aajtak   statu  ,0
2224,2224,1248674676122869762,1242490323671986181,1586542216000,2020-04-10 23:40:16,530,,"Today ! #20

Revolutionary Road - Can someone hate @LeoDiCaprio & @katewinslet88 ?❤️
#LockDown #StayAtHomeSaveLives pic.twitter.com/9ikM0MuPsu","['#lockdown', '#stayathomesavelives']",[],935766025508974592,935766025508974592,VIDtweetshere,ᐺﾉり,5,23,https://twitter.com/VIDtweetshere/status/1248674676122869762,False,0,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '935766025508974592', 'username': 'VIDtweetshere'}, {'user_id': '133880286', 'username': 'LeoDiCaprio'}, {'user_id': '724969233487151104', 'username': 'katewinslet88'}]",,,,,today   revolutionari   road   someon   hate   lockdown   stayathomesavel      twitter      ikmmupsu  ,-1
2225,2225,1248674592320880641,1248674592320880641,1586542196000,2020-04-10 23:39:56,530,,"Lockdown Day 🤔 F! knows ...
Tour De France 2021 prep well underway #stayhome #stayfit #100kaday pic.twitter.com/7RuRc0HHc7","['#stayhome', '#stayfit', '#100kaday']",[],116292789,116292789,MSweenie_7,Michael Sweenie,5,23,https://twitter.com/MSweenie_7/status/1248674592320880641,False,5,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '116292789', 'username': 'MSweenie_7'}]",,,,,lockdown   day   f   know   tour   de   franc   prep   well   underway   stayhom   stayfit   kaday      twitter      rurchhc  ,0
2226,2226,1248674546476929024,1248674546476929024,1586542185000,2020-04-10 23:39:45,530,,"@narendramodi @MoHFW_INDIA @DrHVoffice @Vijayabaskarofl  https://m.facebook.com/story.php?story_fbid=3022575754467784&id=100001461682317&refid=18&ref=m_notif&notif_t=group_activity&__tn__=%2As%2AsH-R … 
Action against COVID-19 by a renowned researcher. Proud of you.",[],[],2576978298,2576978298,DrJeyabalanG,JeyabalanGovindasamy,5,23,https://twitter.com/DrJeyabalanG/status/1248674546476929024,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2576978298', 'username': 'DrJeyabalanG'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '1095663245925376001', 'username': 'DrHVoffice'}, {'user_id': '1019887446417215489', 'username': 'Vijayabaskarofl'}]",,,,,http   facebook      stori   php   stori   fbid   id   refid   ref   notif   notif   group   activ   tn   ash   r   action   covid   renown   research   proud  ,0
2227,2227,1248674462892875776,1248584245083164673,1586542165000,2020-04-10 23:39:25,530,,"Sir, please enforce strict lockdown.@narendramodi @PMOIndia @nippinjindal",[],[],955104985,955104985,rahul6111,rahul,5,23,https://twitter.com/rahul6111/status/1248674462892875776,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '955104985', 'username': 'rahul6111'}, {'user_id': '263090427', 'username': 'capt_amarinder'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '133645560', 'username': 'nippinjindal'}]",,,,,sir   pleas   enforc   strict   lockdown   narendramodi  ,-1
2228,2228,1248674431750352904,1248674431750352904,1586542158000,2020-04-10 23:39:18,530,,"It’s 3 weeks since we collectively left the building.  3 weeks since I left #Bangkok to lockdown in #Berlin, 3 weeks since I gave an audio production workshop at goetheinstitut_thailand and 3 weeks since my gig in…  https://www.instagram.com/p/B-zza1qHoMX/?igshid=f5uew4ikrv56 …","['#bangkok', '#berlin']",[],1574823392,1574823392,pereraelsewhere,perera elsewhere,5,23,https://twitter.com/pereraelsewhere/status/1248674431750352904,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1574823392', 'username': 'pereraelsewhere'}]",,,,,week   sinc   collect   left   build   week   sinc   left   bangkok   lockdown   berlin   week   sinc   gave   audio   product   workshop   goetheinstitut   thailand   week   sinc   gig   http   ww   instagram      p   b   zzaqhomx   igshid   fuewikrv  ,0
2229,2229,1248674374548246528,1248674374548246528,1586542144000,2020-04-10 23:39:04,530,,"This lockdown period everyone is cooking new dishes at home, being a Chef I only request everyone to plate the dishes nicely after cooking so that you can learn the art of presentation too #EpicTruth #ChefTalks #PaneerAndPeasKababs #Yummy #Foodie pic.twitter.com/nvanCAchDK","['#epictruth', '#cheftalks', '#paneerandpeaskababs', '#yummy', '#foodie']",[],287516888,287516888,ChefShivGhosh,Shiv Shankar Ghosh 👨‍🍳,5,23,https://twitter.com/ChefShivGhosh/status/1248674374548246528,False,23,6,13,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '287516888', 'username': 'ChefShivGhosh'}]",,,,,lockdown   period   everyon   cook   new   dish   home   chef   request   everyon   plate   dish   nice   cook   learn   art   present   etruth   cheftalk   paneerandpeaskabab   yummi   foodi      twitter      nvancachdk  ,-1
2230,2230,1248674250497671171,1248674250497671171,1586542115000,2020-04-10 23:38:35,530,,#Coronavirus gave me time to rename few dishes straight from my #kitchen #StayHome #QuarantineLife pic.twitter.com/x3XBTx3era,"['#coronavirus', '#kitchen', '#stayhome', '#quarantinelife']",[],64197565,64197565,nikitasharma2,Nikita sharma,5,23,https://twitter.com/nikitasharma2/status/1248674250497671171,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '64197565', 'username': 'nikitasharma2'}]",,,,,coronaviru   gave   time   renam   dish   straight   kitchen   stayhom   quarantinelif      twitter      xxbtxera  ,0
2231,2231,1248674208348925953,1248674208348925953,1586542105000,2020-04-10 23:38:25,530,,@sudhirchaudhary UPSC has not yet been decided about the forth coming Civil service preliminary exam due on 31st May. Don't u think that UPSC should take a quicker decision in this unpredictable pandemic situation as it requires administrative/logistics arrangements.,[],[],359498570,359498570,DrBhagyalaxmi,Dr.Bhagyalaxmi,5,23,https://twitter.com/DrBhagyalaxmi/status/1248674208348925953,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '359498570', 'username': 'DrBhagyalaxmi'}, {'user_id': '75246346', 'username': 'sudhirchaudhary'}]",,,,,upsc   yet   decid   forth   e   civil   servic   preliminari   exam   due   st   may   u   think   upsc   take   quicker   decis   unpredict   pandem   situat   requir   administr   logist   arrang  ,1
2232,2232,1248674015721525250,1248674015721525250,1586542059000,2020-04-10 23:37:39,530,,"Battle against Covid-19 is a long haul...families, students..stranded away from homes need leeway to go homes @parshantkrarET",[],[],4427460132,4427460132,parshantkrar,prashant krar,5,23,https://twitter.com/parshantkrar/status/1248674015721525250,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4427460132', 'username': 'parshantkrar'}]",,,,,battl   covid   long   haul   famili   student   strand   away   home   need   leeway   go   home  ,1
2233,2233,1248673998310948864,1248426238223384579,1586542055000,2020-04-10 23:37:35,530,,"Stranded my foot, no helmet,no masks,no number plate driving in lockdown. they should be behind bars.",[],[],432266808,432266808,samir_988,NaMo .02.राम लला हम आयेंगे और मंदिर वहीं बनायेंगे!,5,23,https://twitter.com/samir_988/status/1248673998310948864,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '432266808', 'username': 'samir_988'}, {'user_id': '37034483', 'username': 'ndtv'}]",,,,,strand   foot   helmet   mask   number   plate   drive   lockdown   behind   bar  ,0
2234,2234,1248673990601609217,1248673990601609217,1586542053000,2020-04-10 23:37:33,530,,Climate change is not taking a break because of the pandemic!  https://www.theguardian.com/world/2020/apr/10/its-all-gone-cyclone-harold-cuts-a-deadly-path-through-vanuatu …,[],[],25081451,25081451,SaleemulHuq,Saleemul Huq,5,23,https://twitter.com/SaleemulHuq/status/1248673990601609217,False,159,4,139,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '25081451', 'username': 'SaleemulHuq'}]",,,,,climat   chang   take   break   pandem   http   ww   theguardian      world   apr   gone   cyclon   harold   cut   deadli   path   vanuatu  ,0
2235,2235,1248673943818469376,1248624965399638018,1586542042000,2020-04-10 23:37:22,530,,The traffic on the roads is increasing day by day - stricter enforcement of rules needed during this lockdown.,[],[],65042503,65042503,tajammalh,Tajammal Hussain,5,23,https://twitter.com/tajammalh/status/1248673943818469376,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '65042503', 'username': 'tajammalh'}, {'user_id': '3185962746', 'username': 'ctplahore'}]",,,,,traffic   road   increas   day   day   stricter   enforc   rule   need   lockdown  ,0
2236,2236,1248673865019953153,1248673865019953153,1586542023000,2020-04-10 23:37:03,530,,"Thank you so much @MumbaiPolice 
Today we are safe only because we are in Mumbai and Mumbai police always available for our safety.
Off course we are sat at home and you are doing work in this dangerous time
Thank you so much 
#DilSeThankYou
#Mumbai #coronavirus #coronawarriors https://twitter.com/MumbaiPolice/status/1247719169748905984 …","['#dilsethankyou', '#mumbai', '#coronavirus', '#coronawarriors']",[],1096832759992107014,1096832759992107014,Nikhils04552331,Nikhil shukla,5,23,https://twitter.com/Nikhils04552331/status/1248673865019953153,False,1,0,0,https://twitter.com/MumbaiPolice/status/1247719169748905984,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1096832759992107014', 'username': 'Nikhils04552331'}, {'user_id': '4573405572', 'username': 'MumbaiPolice'}]",,,,,thank   much   today   safe   mumbai   mumbai   polic   alway   avail   safeti   cours   sat   home   work   danger   time   thank   much   dilsethanky   mumbai   coronaviru   coronawarrior   http   twitter      mumbaipolic   statu  ,1
2237,2237,1248673768580448259,1248673768580448259,1586542000000,2020-04-10 23:36:40,530,,"Scientists said that codons of Coronavirus are different from country to another ,so it's difficult to find vaccine against it .If this epidimic continue for one Year ,millions of people will be die .We must be carefully .",[],[],1243330106942242824,1243330106942242824,MohammedSaman20,Mohammed Salman,5,23,https://twitter.com/MohammedSaman20/status/1248673768580448259,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1243330106942242824', 'username': 'MohammedSaman20'}]",,,,,scientist   said   codon   coronaviru   differ   countri   anoth   difficult   find   vaccin   epidim   continu   one   year   million   peopl   die   must   care  ,-1
2238,2238,1248673703916793857,1248649039874338817,1586541984000,2020-04-10 23:36:24,530,,This kinda people just wait for a chance to destroy things in our India and they got it in the name of corona but we should show them that we can’t bear this kinda things if they don’t stop then ruin them.,[],[],115393197,115393197,loveshineshiva,shiva pandey 🇮🇳,5,23,https://twitter.com/loveshineshiva/status/1248673703916793857,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '115393197', 'username': 'loveshineshiva'}, {'user_id': '1273748948', 'username': 'AmanChopra_'}]",,,,,kinda   peopl   wait   chanc   destroy   th   india   got   name   corona   show   bear   kinda   th   stop   ruin  ,0
2239,2239,1248673693481365509,1248673693481365509,1586541982000,2020-04-10 23:36:22,530,,Yup that's the way u left us in 47.. stripped of our riches and dignity. Not today. Let us know if you need PPE or HCQ  https://twitter.com/BBCHindi/status/1248211310459920384 …,[],[],135812957,135812957,hormndoc,कृஷ்ண G शेषाத்ri,5,23,https://twitter.com/hormndoc/status/1248673693481365509,False,54,4,28,https://twitter.com/BBCHindi/status/1248211310459920384,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '135812957', 'username': 'hormndoc'}]",,,,,yup   way   u   left   u   strip   rich   digniti   today   let   u   know   need   ppe   hcq   http   twitter      bbchindi   statu  ,0
2240,2240,1248673644428967937,1248650330117566465,1586541970000,2020-04-10 23:36:10,530,,A great idea ! A gathering to prevent covid -19 transmission !,[],[],1186277636626010117,1186277636626010117,teli_rafiq,Rafiq Teli,5,23,https://twitter.com/teli_rafiq/status/1248673644428967937,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1186277636626010117', 'username': 'teli_rafiq'}, {'user_id': '355989081', 'username': 'ANI'}]",,,,,great   idea   gather   prevent   covid   transmiss  ,0
